site	v1	v2	asso	type
reef	malic acid	ASV_00236	NA	metabolite
reef	malic acid	ASV_00231	NA	metabolite
reef	malic acid	ASV_00392	NA	metabolite
reef	malic acid	ASV_00243	NA	metabolite
reef	malic acid	ASV_00209	NA	metabolite
reef	malic acid	ASV_00624	NA	metabolite
reef	malic acid	ASV_00290	NA	metabolite
reef	malic acid	ASV_00177	NA	metabolite
reef	malic acid	ASV_00229	NA	metabolite
reef	malic acid	ASV_00171	NA	metabolite
reef	malic acid	ASV_00227	NA	metabolite
reef	malic acid	ASV_00153	NA	metabolite
reef	malic acid	ASV_00168	NA	metabolite
reef	malic acid	ASV_00361	NA	metabolite
reef	malic acid	ASV_00146	NA	metabolite
reef	malic acid	ASV_01134	NA	metabolite
reef	malic acid	ASV_00138	NA	metabolite
reef	malic acid	ASV_00130	NA	metabolite
reef	malic acid	ASV_00131	NA	metabolite
reef	malic acid	ASV_00269	NA	metabolite
reef	malic acid	ASV_00155	NA	metabolite
reef	malic acid	ASV_00191	NA	metabolite
reef	malic acid	ASV_00129	NA	metabolite
reef	malic acid	ASV_00217	NA	metabolite
reef	malic acid	ASV_00164	NA	metabolite
reef	malic acid	ASV_00240	NA	metabolite
reef	malic acid	ASV_00147	NA	metabolite
reef	malic acid	ASV_00215	NA	metabolite
reef	malic acid	ASV_00105	NA	metabolite
reef	malic acid	ASV_00094	NA	metabolite
reef	malic acid	ASV_00124	NA	metabolite
reef	malic acid	ASV_00096	NA	metabolite
reef	malic acid	ASV_00097	NA	metabolite
reef	malic acid	ASV_00119	NA	metabolite
reef	malic acid	ASV_00125	NA	metabolite
reef	malic acid	ASV_00111	NA	metabolite
reef	malic acid	ASV_00092	NA	metabolite
reef	malic acid	ASV_00093	NA	metabolite
reef	malic acid	ASV_00084	NA	metabolite
reef	malic acid	ASV_00080	NA	metabolite
reef	malic acid	ASV_00072	NA	metabolite
reef	malic acid	ASV_00150	NA	metabolite
reef	malic acid	ASV_00059	NA	metabolite
reef	malic acid	ASV_00058	NA	metabolite
reef	malic acid	ASV_00054	NA	metabolite
reef	malic acid	ASV_00066	NA	metabolite
reef	malic acid	ASV_00053	NA	metabolite
reef	malic acid	ASV_00060	NA	metabolite
reef	malic acid	ASV_00133	NA	metabolite
reef	malic acid	ASV_00103	NA	metabolite
reef	malic acid	ASV_00045	NA	metabolite
reef	malic acid	ASV_00064	NA	metabolite
reef	malic acid	ASV_00038	NA	metabolite
reef	malic acid	ASV_00028	NA	metabolite
reef	malic acid	ASV_00057	NA	metabolite
reef	malic acid	ASV_00051	NA	metabolite
reef	malic acid	ASV_00018	NA	metabolite
reef	malic acid	ASV_00031	NA	metabolite
reef	malic acid	ASV_00019	NA	metabolite
reef	malic acid	ASV_00036	NA	metabolite
reef	malic acid	ASV_00040	NA	metabolite
reef	malic acid	ASV_00023	NA	metabolite
reef	malic acid	ASV_00007	NA	metabolite
reef	malic acid	ASV_00009	NA	metabolite
reef	malic acid	ASV_00017	NA	metabolite
reef	malic acid	ASV_00012	NA	metabolite
reef	malic acid	ASV_00021	NA	metabolite
reef	malic acid	ASV_00013	NA	metabolite
reef	malic acid	ASV_00015	NA	metabolite
reef	malic acid	ASV_00006	NA	metabolite
reef	malic acid	ASV_00003	NA	metabolite
reef	malic acid	ASV_00004	NA	metabolite
reef	malic acid	ASV_00014	NA	metabolite
reef	malic acid	ASV_00008	NA	metabolite
reef	malic acid	ASV_00002	NA	metabolite
reef	malic acid	ASV_00001	NA	metabolite
reef	methionine	valine	NA	metabolite
reef	methionine	uridine	NA	metabolite
reef	methionine	tyrosine	NA	metabolite
reef	methionine	tryptophan	NA	metabolite
reef	methionine	tryptamine	NA	metabolite
reef	methionine	threonine	NA	metabolite
reef	methionine	taurine	NA	metabolite
reef	methionine	spermidine 3	0.16005802814654502	metabolite
reef	methionine	sn-glycerol 3-phosphate	NA	metabolite
reef	methionine	serine	NA	metabolite
reef	methionine	sarcosine	NA	metabolite
reef	methionine	putrescine 2	0.3891275921208733	metabolite
reef	methionine	proline	NA	metabolite
reef	methionine	phenylalanine	NA	metabolite
reef	methionine	pantothenic acid	NA	metabolite
reef	methionine	ornithine 2	NA	metabolite
reef	methionine	N-acetyl-muramic acid	NA	metabolite
reef	methionine	methionine	NA	metabolite
reef	methionine	malic acid	NA	metabolite
reef	methionine	lysine 2	NA	metabolite
reef	methionine	leucine	NA	metabolite
reef	methionine	kynurenine	NA	metabolite
reef	methionine	isoleucine	NA	metabolite
reef	methionine	isethionate	NA	metabolite
reef	methionine	homoserine betaine	NA	metabolite
reef	methionine	histidine	NA	metabolite
reef	methionine	guanosine	NA	metabolite
reef	methionine	glycine	NA	metabolite
reef	methionine	glutathione 2	NA	metabolite
reef	methionine	glutamine	NA	metabolite
reef	methionine	glutamic acid	NA	metabolite
reef	methionine	GABA	NA	metabolite
reef	methionine	folate	NA	metabolite
reef	methionine	DHPS	NA	metabolite
reef	methionine	cytidine	NA	metabolite
reef	methionine	cysteine 2	NA	metabolite
reef	methionine	cysteate	NA	metabolite
reef	methionine	citrulline	NA	metabolite
reef	methionine	ciliatine	NA	metabolite
reef	methionine	aspartate	NA	metabolite
reef	methionine	asparagine	NA	metabolite
reef	methionine	arginine	NA	metabolite
reef	methionine	amMP	NA	metabolite
reef	methionine	alanine	NA	metabolite
reef	methionine	5'UMP	NA	metabolite
reef	methionine	5'AMP	NA	metabolite
reef	methionine	4-aminobenzoic acid	NA	metabolite
reef	methionine	3'AMP	NA	metabolite
reef	methionine	2'deoxycytidine	NA	metabolite
reef	methionine	ASV_00323	NA	metabolite
reef	methionine	ASV_00568	NA	metabolite
reef	methionine	ASV_00400	NA	metabolite
reef	methionine	ASV_00346	NA	metabolite
reef	methionine	ASV_00389	NA	metabolite
reef	methionine	ASV_00307	NA	metabolite
reef	methionine	ASV_00313	NA	metabolite
reef	methionine	ASV_00451	NA	metabolite
reef	methionine	ASV_00337	NA	metabolite
reef	methionine	ASV_00349	NA	metabolite
reef	methionine	ASV_00300	NA	metabolite
reef	methionine	ASV_00317	NA	metabolite
reef	methionine	ASV_00186	NA	metabolite
reef	methionine	ASV_00370	NA	metabolite
reef	methionine	ASV_00441	NA	metabolite
reef	methionine	ASV_00277	NA	metabolite
reef	methionine	ASV_00282	NA	metabolite
reef	methionine	ASV_00264	NA	metabolite
reef	methionine	ASV_00271	NA	metabolite
reef	methionine	ASV_00524	NA	metabolite
reef	methionine	ASV_00260	NA	metabolite
reef	methionine	ASV_00256	NA	metabolite
reef	methionine	ASV_00251	NA	metabolite
reef	methionine	ASV_00314	NA	metabolite
reef	methionine	ASV_00236	NA	metabolite
reef	methionine	ASV_00231	NA	metabolite
reef	methionine	ASV_00392	NA	metabolite
reef	methionine	ASV_00243	NA	metabolite
reef	methionine	ASV_00209	NA	metabolite
reef	methionine	ASV_00624	NA	metabolite
reef	methionine	ASV_00290	NA	metabolite
reef	methionine	ASV_00177	NA	metabolite
reef	methionine	ASV_00229	NA	metabolite
reef	methionine	ASV_00171	NA	metabolite
reef	methionine	ASV_00227	NA	metabolite
reef	methionine	ASV_00153	NA	metabolite
reef	methionine	ASV_00168	NA	metabolite
reef	methionine	ASV_00361	NA	metabolite
reef	methionine	ASV_00146	NA	metabolite
reef	methionine	ASV_01134	NA	metabolite
reef	methionine	ASV_00138	NA	metabolite
reef	methionine	ASV_00130	NA	metabolite
reef	methionine	ASV_00131	NA	metabolite
reef	methionine	ASV_00269	NA	metabolite
reef	methionine	ASV_00155	NA	metabolite
reef	methionine	ASV_00191	NA	metabolite
reef	methionine	ASV_00129	NA	metabolite
reef	methionine	ASV_00217	NA	metabolite
reef	methionine	ASV_00164	NA	metabolite
reef	methionine	ASV_00240	NA	metabolite
reef	methionine	ASV_00147	NA	metabolite
reef	methionine	ASV_00215	NA	metabolite
reef	methionine	ASV_00105	NA	metabolite
reef	methionine	ASV_00094	NA	metabolite
reef	methionine	ASV_00124	NA	metabolite
reef	methionine	ASV_00096	NA	metabolite
reef	methionine	ASV_00097	NA	metabolite
reef	methionine	ASV_00119	NA	metabolite
reef	methionine	ASV_00125	NA	metabolite
reef	methionine	ASV_00111	NA	metabolite
reef	methionine	ASV_00092	NA	metabolite
reef	methionine	ASV_00093	NA	metabolite
reef	methionine	ASV_00084	NA	metabolite
reef	methionine	ASV_00080	NA	metabolite
reef	methionine	ASV_00072	NA	metabolite
reef	methionine	ASV_00150	NA	metabolite
reef	methionine	ASV_00059	NA	metabolite
reef	methionine	ASV_00058	NA	metabolite
reef	methionine	ASV_00054	NA	metabolite
reef	methionine	ASV_00066	NA	metabolite
reef	methionine	ASV_00053	NA	metabolite
reef	methionine	ASV_00060	NA	metabolite
reef	methionine	ASV_00133	NA	metabolite
reef	methionine	ASV_00103	NA	metabolite
reef	methionine	ASV_00045	NA	metabolite
reef	methionine	ASV_00064	NA	metabolite
reef	methionine	ASV_00038	NA	metabolite
reef	methionine	ASV_00028	NA	metabolite
reef	methionine	ASV_00057	NA	metabolite
reef	methionine	ASV_00051	NA	metabolite
reef	methionine	ASV_00018	NA	metabolite
reef	methionine	ASV_00031	NA	metabolite
reef	methionine	ASV_00019	NA	metabolite
reef	methionine	ASV_00036	NA	metabolite
reef	methionine	ASV_00040	NA	metabolite
reef	methionine	ASV_00023	NA	metabolite
reef	methionine	ASV_00007	NA	metabolite
reef	methionine	ASV_00009	NA	metabolite
reef	methionine	ASV_00017	NA	metabolite
reef	methionine	ASV_00012	NA	metabolite
reef	methionine	ASV_00021	NA	metabolite
reef	methionine	ASV_00013	NA	metabolite
reef	methionine	ASV_00015	NA	metabolite
reef	methionine	ASV_00006	NA	metabolite
reef	methionine	ASV_00003	NA	metabolite
reef	methionine	ASV_00004	NA	metabolite
reef	methionine	ASV_00014	NA	metabolite
reef	methionine	ASV_00008	NA	metabolite
reef	methionine	ASV_00002	NA	metabolite
reef	methionine	ASV_00001	NA	metabolite
reef	N-acetyl-muramic acid	valine	NA	metabolite
reef	N-acetyl-muramic acid	uridine	0.015333507937726726	metabolite
reef	N-acetyl-muramic acid	tyrosine	NA	metabolite
reef	N-acetyl-muramic acid	tryptophan	NA	metabolite
reef	N-acetyl-muramic acid	tryptamine	3.4139358007223564e-14	metabolite
reef	N-acetyl-muramic acid	threonine	NA	metabolite
reef	N-acetyl-muramic acid	taurine	NA	metabolite
reef	N-acetyl-muramic acid	spermidine 3	NA	metabolite
reef	N-acetyl-muramic acid	sn-glycerol 3-phosphate	NA	metabolite
reef	N-acetyl-muramic acid	serine	NA	metabolite
reef	N-acetyl-muramic acid	sarcosine	NA	metabolite
reef	N-acetyl-muramic acid	putrescine 2	NA	metabolite
reef	N-acetyl-muramic acid	proline	NA	metabolite
reef	N-acetyl-muramic acid	phenylalanine	NA	metabolite
reef	N-acetyl-muramic acid	pantothenic acid	NA	metabolite
reef	N-acetyl-muramic acid	ornithine 2	NA	metabolite
reef	N-acetyl-muramic acid	N-acetyl-muramic acid	NA	metabolite
reef	N-acetyl-muramic acid	methionine	NA	metabolite
reef	N-acetyl-muramic acid	malic acid	NA	metabolite
reef	N-acetyl-muramic acid	lysine 2	NA	metabolite
reef	N-acetyl-muramic acid	leucine	NA	metabolite
reef	N-acetyl-muramic acid	kynurenine	NA	metabolite
reef	N-acetyl-muramic acid	isoleucine	NA	metabolite
reef	N-acetyl-muramic acid	isethionate	NA	metabolite
reef	N-acetyl-muramic acid	homoserine betaine	NA	metabolite
reef	N-acetyl-muramic acid	histidine	NA	metabolite
reef	N-acetyl-muramic acid	guanosine	NA	metabolite
reef	N-acetyl-muramic acid	glycine	NA	metabolite
reef	N-acetyl-muramic acid	glutathione 2	NA	metabolite
reef	N-acetyl-muramic acid	glutamine	NA	metabolite
reef	N-acetyl-muramic acid	glutamic acid	NA	metabolite
reef	N-acetyl-muramic acid	GABA	NA	metabolite
reef	N-acetyl-muramic acid	folate	NA	metabolite
reef	N-acetyl-muramic acid	DHPS	NA	metabolite
reef	N-acetyl-muramic acid	cytidine	NA	metabolite
reef	N-acetyl-muramic acid	cysteine 2	NA	metabolite
reef	N-acetyl-muramic acid	cysteate	NA	metabolite
reef	N-acetyl-muramic acid	citrulline	NA	metabolite
reef	N-acetyl-muramic acid	ciliatine	NA	metabolite
reef	N-acetyl-muramic acid	aspartate	NA	metabolite
reef	N-acetyl-muramic acid	asparagine	NA	metabolite
reef	N-acetyl-muramic acid	arginine	NA	metabolite
reef	N-acetyl-muramic acid	amMP	NA	metabolite
reef	N-acetyl-muramic acid	alanine	NA	metabolite
reef	N-acetyl-muramic acid	5'UMP	NA	metabolite
reef	N-acetyl-muramic acid	5'AMP	NA	metabolite
reef	N-acetyl-muramic acid	4-aminobenzoic acid	NA	metabolite
reef	N-acetyl-muramic acid	3'AMP	NA	metabolite
reef	N-acetyl-muramic acid	2'deoxycytidine	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00323	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00568	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00400	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00346	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00389	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00307	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00313	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00451	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00337	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00349	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00300	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00317	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00186	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00370	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00441	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00277	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00282	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00264	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00271	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00524	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00260	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00256	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00251	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00314	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00236	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00231	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00392	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00243	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00209	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00624	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00290	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00177	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00229	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00171	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00227	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00153	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00168	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00361	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00146	NA	metabolite
reef	N-acetyl-muramic acid	ASV_01134	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00138	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00130	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00131	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00269	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00155	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00191	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00129	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00217	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00164	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00240	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00147	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00215	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00105	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00094	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00124	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00096	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00097	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00119	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00125	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00111	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00092	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00093	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00084	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00080	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00072	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00150	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00059	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00058	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00054	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00066	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00053	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00060	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00133	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00103	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00045	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00064	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00038	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00028	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00057	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00051	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00018	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00031	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00019	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00036	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00040	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00023	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00007	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00009	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00017	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00012	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00021	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00013	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00015	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00006	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00003	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00004	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00014	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00008	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00002	NA	metabolite
reef	N-acetyl-muramic acid	ASV_00001	NA	metabolite
reef	ornithine 2	valine	NA	metabolite
reef	ornithine 2	uridine	NA	metabolite
reef	ornithine 2	tyrosine	NA	metabolite
reef	ornithine 2	tryptophan	NA	metabolite
reef	ornithine 2	tryptamine	NA	metabolite
reef	ornithine 2	threonine	0.45351773753310115	metabolite
reef	ornithine 2	taurine	NA	metabolite
reef	ornithine 2	spermidine 3	NA	metabolite
reef	ornithine 2	sn-glycerol 3-phosphate	-0.07144867765797153	metabolite
reef	ornithine 2	serine	0.12327262847291359	metabolite
reef	ornithine 2	sarcosine	-0.10863538677020057	metabolite
reef	ornithine 2	putrescine 2	NA	metabolite
reef	ornithine 2	proline	NA	metabolite
reef	ornithine 2	phenylalanine	NA	metabolite
reef	ornithine 2	pantothenic acid	NA	metabolite
reef	ornithine 2	ornithine 2	NA	metabolite
reef	ornithine 2	N-acetyl-muramic acid	NA	metabolite
reef	ornithine 2	methionine	NA	metabolite
reef	ornithine 2	malic acid	NA	metabolite
reef	ornithine 2	lysine 2	NA	metabolite
reef	ornithine 2	leucine	NA	metabolite
reef	ornithine 2	kynurenine	NA	metabolite
reef	ornithine 2	isoleucine	NA	metabolite
reef	ornithine 2	isethionate	NA	metabolite
reef	ornithine 2	homoserine betaine	NA	metabolite
reef	ornithine 2	histidine	NA	metabolite
reef	ornithine 2	guanosine	NA	metabolite
reef	ornithine 2	glycine	NA	metabolite
reef	ornithine 2	glutathione 2	NA	metabolite
reef	ornithine 2	glutamine	NA	metabolite
reef	ornithine 2	glutamic acid	NA	metabolite
reef	ornithine 2	GABA	NA	metabolite
reef	ornithine 2	folate	NA	metabolite
reef	ornithine 2	DHPS	NA	metabolite
reef	ornithine 2	cytidine	NA	metabolite
reef	ornithine 2	cysteine 2	NA	metabolite
reef	ornithine 2	cysteate	NA	metabolite
reef	ornithine 2	citrulline	NA	metabolite
reef	ornithine 2	ciliatine	NA	metabolite
reef	ornithine 2	aspartate	NA	metabolite
reef	ornithine 2	asparagine	NA	metabolite
reef	ornithine 2	arginine	NA	metabolite
reef	ornithine 2	amMP	NA	metabolite
reef	ornithine 2	alanine	NA	metabolite
reef	ornithine 2	5'UMP	NA	metabolite
reef	ornithine 2	5'AMP	NA	metabolite
reef	ornithine 2	4-aminobenzoic acid	NA	metabolite
reef	ornithine 2	3'AMP	NA	metabolite
reef	ornithine 2	2'deoxycytidine	NA	metabolite
reef	ornithine 2	ASV_00323	NA	metabolite
reef	ornithine 2	ASV_00568	NA	metabolite
reef	ornithine 2	ASV_00400	NA	metabolite
reef	ornithine 2	ASV_00346	NA	metabolite
