asv_id	label
ASV_00514	ASV_00514: Bdellovibrionia; OM27 clade
ASV_00515	ASV_00515: Cyanobacteria; Synechococcus CC9902
ASV_00516	ASV_00516: Oligoflexia; Oligoflexaceae
ASV_00517	ASV_00517: Gammaproteobacteria; Pseudohaliea
ASV_00518	ASV_00518: Desulfuromonadia; PB19
ASV_00520	ASV_00520: Gammaproteobacteria; Photobacterium
ASV_00522	ASV_00522: Gammaproteobacteria; Escherichia-Shigella
ASV_00523	ASV_00523: Gammaproteobacteria; Vibrio
ASV_00524	ASV_00524: Bacteria; Margulisbacteria
ASV_00525	ASV_00525: Bacteroidia; Flavicella
ASV_00526	ASV_00526: Bacteroidia; Cyclobacteriaceae
ASV_00527	ASV_00527: Alphaproteobacteria; Leisingera
ASV_00528	ASV_00528: Bacteroidia; Lewinella
ASV_00530	ASV_00530: Bacteroidia; Roseimarinus
ASV_00531	ASV_00531: Verrucomicrobiae; SCGC AAA164-E04
ASV_00532	ASV_00532: Bacteria; Margulisbacteria
ASV_00536	ASV_00536: Alphaproteobacteria; SAR11 Clade Ia
ASV_00537	ASV_00537: Bacteroidia; Formosa
ASV_00538	ASV_00538: Alphaproteobacteria; Hyphomonas
ASV_00539	ASV_00539: Clostridia; UCG-005
ASV_00541	ASV_00541: Clostridia; Lachnospiraceae
ASV_00542	ASV_00542: Alphaproteobacteria; Rickettsiales
ASV_00543	ASV_00543: Bacteroidia; Saprospiraceae
ASV_00544	ASV_00544: Clostridia; Peptostreptococcus
ASV_00546	ASV_00546: Clostridia; Clostridium sensu stricto 1
ASV_00550	ASV_00550: Bacteria; Proteobacteria
ASV_00551	ASV_00551: Alphaproteobacteria; Candidatus Puniceispirillum
ASV_00552	ASV_00552: Alphaproteobacteria; SAR11 Clade Ib
ASV_00553	ASV_00553: Gammaproteobacteria; SAR86 clade
ASV_00554	ASV_00554: Alphaproteobacteria; Rhodobacteraceae
ASV_00556	ASV_00556: Bacteroidia; NS5 marine group
ASV_00557	ASV_00557: Alphaproteobacteria; Defluviicoccales
ASV_00559	ASV_00559: Gammaproteobacteria; Grimontia
ASV_00560	ASV_00560: Proteobacteria; Alphaproteobacteria
ASV_00562	ASV_00562: Bacteroidia; Macellibacteroides
ASV_00563	ASV_00563: Clostridia; Oscillospiraceae
ASV_00564	ASV_00564: Bacteroidia; Bacteroides
ASV_00565	ASV_00565: Proteobacteria; Gammaproteobacteria
ASV_00566	ASV_00566: Alphaproteobacteria; S25-593
ASV_00567	ASV_00567: Bacteroidia; Chitinophagales
ASV_00568	ASV_00568: Bacteroidia; Bacteroidales
ASV_00569	ASV_00569: Thermoplasmata; Marine Group II
ASV_00570	ASV_00570: Alphaproteobacteria; Ponticaulis
ASV_00571	ASV_00571: Alphaproteobacteria; Rhodobacteraceae
ASV_00572	ASV_00572: Alphaproteobacteria; Hyphomonadaceae
ASV_00573	ASV_00573: Alphaproteobacteria; SAR116 clade
ASV_00574	ASV_00574: Clostridia; Negativibacillus
ASV_00575	ASV_00575: Bacteroidia; Bacteroidales
ASV_00576	ASV_00576: Bacteroidia; Algitalea
ASV_00578	ASV_00578: Bdellovibrionia; OM27 clade
ASV_00579	ASV_00579: Alphaproteobacteria; SAR116 clade
ASV_00580	ASV_00580: Alphaproteobacteria; Holosporaceae
ASV_00581	ASV_00581: Bacteroidia; Flavobacteriaceae
ASV_00587	ASV_00587: Clostridia; Anaerovoracaceae
ASV_00588	ASV_00588: Alphaproteobacteria; Candidatus Megaira
ASV_00589	ASV_00589: Alphaproteobacteria; PS1 clade
ASV_00590	ASV_00590: Alphaproteobacteria; Maricaulis
ASV_00591	ASV_00591: Proteobacteria; Gammaproteobacteria
ASV_00592	ASV_00592: Gammaproteobacteria; Coxiella
ASV_00593	ASV_00593: Clostridia; UCG-005
ASV_00594	ASV_00594: Clostridia; Oscillospiraceae
ASV_00595	ASV_00595: Actinobacteria; PeM15
ASV_00599	ASV_00599: Gammaproteobacteria; Coxiella
ASV_00600	ASV_00600: Bacteroidia; Bacteroidales
ASV_00602	ASV_00602: Spirochaetia; Treponema
ASV_00603	ASV_00603: Phycisphaerae; CL500-3
ASV_00604	ASV_00604: Alphaproteobacteria; Rhodospirillales
ASV_00605	ASV_00605: Gammaproteobacteria; mle1-7
ASV_00606	ASV_00606: Cyanobacteria; Synechococcus CC9902
ASV_00607	ASV_00607: Bacteroidia; Winogradskyella
ASV_00608	ASV_00608: Bacteroidia; Prevotellaceae UCG-004
ASV_00609	ASV_00609: Bacteroidia; Actibacter
ASV_00610	ASV_00610: Bacteroidia; Fluviicola
ASV_00611	ASV_00611: Bacteroidia; NS7 marine group
ASV_00614	ASV_00614: Polyangia; Sandaracinaceae
ASV_00615	ASV_00615: Oligoflexia; Oligoflexaceae
ASV_00617	ASV_00617: Cyanobacteria; Synechococcus CC9902
ASV_00618	ASV_00618: Alphaproteobacteria; SAR11 Clade II
ASV_00619	ASV_00619: Desulfuromonadia; PB19
ASV_00620	ASV_00620: Alphaproteobacteria; Rickettsiales
ASV_00621	ASV_00621: Bacteroidia; NS5 marine group
ASV_00622	ASV_00622: Clostridia; Oscillibacter
ASV_00624	ASV_00624: Bacteria
ASV_00626	ASV_00626: Gammaproteobacteria; Methylophaga
ASV_00627	ASV_00627: Verrucomicrobiae; Coraliomargarita
ASV_00628	ASV_00628: Gammaproteobacteria; Acinetobacter
ASV_00629	ASV_00629: Clostridia; Lachnoclostridium
ASV_00630	ASV_00630: Clostridia; Clostridium sensu stricto 1
ASV_00631	ASV_00631: Alphaproteobacteria; Limibaculum
ASV_00632	ASV_00632: Bacteria; Marinimicrobia (SAR406 clade)
ASV_00633	ASV_00633: Cyanobacteria; Synechococcus CC9902
ASV_00634	ASV_00634: Gammaproteobacteria; Cellvibrionaceae
ASV_00635	ASV_00635: Gammaproteobacteria; Vibrio
ASV_00636	ASV_00636: Bacteria
ASV_00637	ASV_00637: Clostridia; Oscillospiraceae
ASV_00638	ASV_00638: Clostridia; NK4A214 group
ASV_00640	ASV_00640: Phycisphaerae; Phycisphaera
ASV_00641	ASV_00641: Proteobacteria; Gammaproteobacteria
ASV_00642	ASV_00642: Proteobacteria; Gammaproteobacteria
ASV_00643	ASV_00643: Bacteroidia; Bacteroides
ASV_00644	ASV_00644: Alphaproteobacteria; Hirschia
ASV_00645	ASV_00645: Alphaproteobacteria; Ascidiaceihabitans
ASV_00646	ASV_00646: Alphaproteobacteria; Ruegeria
ASV_00647	ASV_00647: Gammaproteobacteria; Halomonas
ASV_00648	ASV_00648: Bacteroidia; Flavobacteriaceae
ASV_00649	ASV_00649: Gammaproteobacteria; SAR86 clade
ASV_00650	ASV_00650: Bacteroidota; Bacteroidia
ASV_00651	ASV_00651: Bacteria; Marinimicrobia (SAR406 clade)
ASV_00654	ASV_00654: Bacilli; Acholeplasma
ASV_00655	ASV_00655: Alphaproteobacteria; Ascidiaceihabitans
ASV_00656	ASV_00656: Clostridia; UCG-005
ASV_00660	ASV_00660: Gammaproteobacteria; Pseudomonas
ASV_00661	ASV_00661: Kiritimatiellae; WCHB1-41
ASV_00663	ASV_00663: Bacteroidia; Alloprevotella
ASV_00664	ASV_00664: Bdellovibrionia; OM27 clade
ASV_00665	ASV_00665: Oligoflexia; Pseudobacteriovorax
ASV_00666	ASV_00666: Gammaproteobacteria; Coxiella
ASV_00667	ASV_00667: Gammaproteobacteria; Vibrionaceae
ASV_00668	ASV_00668: Gammaproteobacteria; Idiomarina
ASV_00669	ASV_00669: Bacteroidia; NS4 marine group
ASV_00670	ASV_00670: Alphaproteobacteria; SAR11 Clade Ia
ASV_00671	ASV_00671: Bacteroidia; Bacteroides
ASV_00673	ASV_00673: Bacteria
ASV_00674	ASV_00674: Alphaproteobacteria; SAR11 Clade Ia
ASV_00675	ASV_00675: Alphaproteobacteria; Celeribacter
ASV_00676	ASV_00676: Bacteria; SAR324 clade(Marine group B)
ASV_00677	ASV_00677: Gammaproteobacteria; Ga0077536
ASV_00678	ASV_00678: Alphaproteobacteria; Candidatus Megaira
ASV_00680	ASV_00680: Bacteroidia; Cryomorphaceae
ASV_00681	ASV_00681: Clostridia; Oscillibacter
ASV_00682	ASV_00682: Alphaproteobacteria; Filomicrobium
ASV_00683	ASV_00683: Bacteroidia; NS9 marine group
ASV_00684	ASV_00684: Gammaproteobacteria; Coxiella
ASV_00686	ASV_00686: Clostridia; Epulopiscium
ASV_00687	ASV_00687: Fusobacteria; Propionigenium
ASV_00688	ASV_00688: Clostridia; UCG-002
ASV_00689	ASV_00689: Dehalococcoidia; SAR202 clade
ASV_00690	ASV_00690: Alphaproteobacteria; SAR11 Clade III
ASV_00691	ASV_00691: Bacteria
ASV_00692	ASV_00692: Bacteroidia; Bacteroides
ASV_00693	ASV_00693: Cyanobacteria; Synechococcus CC9902
ASV_00694	ASV_00694: Alphaproteobacteria; SAR11 Clade II
ASV_00696	ASV_00696: Alphaproteobacteria; Roseobacter clade CHAB-I-5 lineage
ASV_00697	ASV_00697: Alphaproteobacteria; Terasakiellaceae
ASV_00699	ASV_00699: Acidimicrobia; Sva0996 marine group
ASV_00700	ASV_00700: Clostridia; UCG-005
ASV_00701	ASV_00701: Gammaproteobacteria; Coxiella
ASV_00703	ASV_00703: Bacteroidia; Alloprevotella
ASV_00704	ASV_00704: Bacteroidia; Flavobacteriaceae
ASV_00705	ASV_00705: Oligoflexia; Pseudobacteriovorax
ASV_00706	ASV_00706: Bacteroidia; Bacteroides
ASV_00707	ASV_00707: Cyanobacteria; Cyanobacteria
ASV_00708	ASV_00708: Bacteroidia; Persicobacter
ASV_00709	ASV_00709: Bacilli; Candidatus Hepatoplasma
ASV_00710	ASV_00710: Verrucomicrobiae; MB11C04 marine group
ASV_00711	ASV_00711: Bacteroidia; Crocinitomix
ASV_00712	ASV_00712: Gammaproteobacteria; Unknown Family
ASV_00713	ASV_00713: Proteobacteria; Gammaproteobacteria
ASV_00714	ASV_00714: Clostridia; Eubacteriaceae
ASV_00717	ASV_00717: Bacteroidia; NS9 marine group
ASV_00718	ASV_00718: Bacteroidia; NS5 marine group
ASV_00719	ASV_00719: Clostridia; Lachnospiraceae UCG-007
ASV_00721	ASV_00721: Bacteroidia; Flavobacteriaceae
ASV_00722	ASV_00722: Actinobacteria; ML602J-51
ASV_00725	ASV_00725: Bacteroidia; NS10 marine group
ASV_00726	ASV_00726: Gammaproteobacteria; Pseudomonas
ASV_00727	ASV_00727: Proteobacteria; Gammaproteobacteria
ASV_00728	ASV_00728: Alphaproteobacteria; SAR116 clade
ASV_00730	ASV_00730: Alphaproteobacteria; SAR11 Clade Ia
ASV_00731	ASV_00731: Bacteroidia; Cyclobacteriaceae
ASV_00732	ASV_00732: Alphaproteobacteria; SAR11 Clade II
ASV_00733	ASV_00733: Gammaproteobacteria; BD1-7 clade
ASV_00734	ASV_00734: Alphaproteobacteria; SAR11 Clade Ib
ASV_00735	ASV_00735: Gammaproteobacteria; Coxiella
ASV_00736	ASV_00736: Bacteria; Proteobacteria
ASV_00741	ASV_00741: Clostridia; Intestinimonas
ASV_00743	ASV_00743: Clostridia; Oscillibacter
ASV_00744	ASV_00744: Alphaproteobacteria; AEGEAN-169 marine group
ASV_00746	ASV_00746: Alphaproteobacteria; Pseudooceanicola
ASV_00748	ASV_00748: Coriobacteria; Denitrobacterium
ASV_00749	ASV_00749: Cyanobacteria; Prochlorococcus MIT9313
ASV_00750	ASV_00750: Fusobacteria; Fusobacterium
ASV_00751	ASV_00751: Alphaproteobacteria; Limibaculum
ASV_00752	ASV_00752: Alphaproteobacteria; SAR11 Clade Ib
ASV_00753	ASV_00753: Gammaproteobacteria; Cm1-21
ASV_00754	ASV_00754: Alphaproteobacteria; Methyloceanibacter
ASV_00755	ASV_00755: Alphaproteobacteria; SAR11 Clade II
ASV_00756	ASV_00756: Gammaproteobacteria; Coxiella
ASV_00757	ASV_00757: Bacteria; Desulfobacterota
ASV_00758	ASV_00758: Bacteroidia; NS5 marine group
ASV_00759	ASV_00759: Proteobacteria; Gammaproteobacteria
ASV_00760	ASV_00760: Coriobacteria; Raoultibacter
ASV_00762	ASV_00762: Gammaproteobacteria; Psychrobacter
ASV_00763	ASV_00763: Alphaproteobacteria; SAR116 clade
ASV_00764	ASV_00764: Bacteroidia; NS4 marine group
ASV_00768	ASV_00768: Alphaproteobacteria; SAR116 clade
ASV_00769	ASV_00769: Clostridia; Cellulosilyticum
ASV_00770	ASV_00770: Bacteria; Margulisbacteria
ASV_00774	ASV_00774: Alphaproteobacteria; S25-593
ASV_00776	ASV_00776: Phycisphaerae; SM1A02
ASV_00777	ASV_00777: Alphaproteobacteria; Rhodobacteraceae
ASV_00778	ASV_00778: Bdellovibrionia; OM27 clade
ASV_00779	ASV_00779: Alphaproteobacteria; Defluviicoccales
ASV_00780	ASV_00780: Gammaproteobacteria; Luminiphilus
ASV_00781	ASV_00781: Bacteroidia; Paludibacter
ASV_00782	ASV_00782: Bacteria; Marinimicrobia (SAR406 clade)
ASV_00783	ASV_00783: Bacteroidia; Muribaculaceae
ASV_00784	ASV_00784: Alphaproteobacteria; SAR11 Clade Ib
ASV_00787	ASV_00787: Bacteroidia; NS9 marine group
ASV_00788	ASV_00788: Gammaproteobacteria; Vibrio
ASV_00792	ASV_00792: Bacteroidia; Bacteroides
ASV_00793	ASV_00793: Alphaproteobacteria; SAR11 Clade Ib
ASV_00795	ASV_00795: Bacteria
ASV_00797	ASV_00797: Alphaproteobacteria; AEGEAN-169 marine group
ASV_00798	ASV_00798: Bdellovibrionia; OM27 clade
ASV_00800	ASV_00800: Alphaproteobacteria; SAR11 Clade Ia
ASV_00801	ASV_00801: Bacteroidia; Nonlabens
ASV_00802	ASV_00802: Alphaproteobacteria; Terasakiellaceae
ASV_00804	ASV_00804: Clostridia; Mogibacterium
ASV_00805	ASV_00805: Clostridia; Colidextribacter
ASV_00806	ASV_00806: Bdellovibrionia; Bacteriovoracaceae
ASV_00809	ASV_00809: Gammaproteobacteria; Vibrio
ASV_00811	ASV_00811: Bacilli; Erysipelotrichaceae
ASV_00813	ASV_00813: Proteobacteria; Gammaproteobacteria
ASV_00814	ASV_00814: Clostridia; Lachnospiraceae NK4A136 group
ASV_00815	ASV_00815: Gammaproteobacteria; Enterobacterales
ASV_00816	ASV_00816: Proteobacteria; Alphaproteobacteria
ASV_00817	ASV_00817: Bdellovibrionia; Bacteriovoracaceae
ASV_00818	ASV_00818: Alphaproteobacteria; OM75 clade
ASV_00819	ASV_00819: Alphaproteobacteria; SAR11 Clade Ia
ASV_00820	ASV_00820: Clostridia; Colidextribacter
ASV_00821	ASV_00821: Thermoplasmata; Marine Group II
ASV_00822	ASV_00822: Bacteroidia; Roseimarinus
ASV_00824	ASV_00824: Clostridia; Paramaledivibacter
ASV_00825	ASV_00825: Bacteroidia; NS5 marine group
ASV_00826	ASV_00826: Cyanobacteria; Prochlorococcus MIT9313
ASV_00827	ASV_00827: Alphaproteobacteria; SAR11 Clade Ib
ASV_00828	ASV_00828: Clostridia; Lachnospiraceae UCG-010
ASV_00829	ASV_00829: Desulfobacteria; Sva0081 sediment group
ASV_00831	ASV_00831: Gammaproteobacteria; SAR86 clade
ASV_00832	ASV_00832: Clostridia; UCG-005
ASV_00837	ASV_00837: Alphaproteobacteria; Micavibrionaceae
ASV_00838	ASV_00838: Clostridia; Sarcina
ASV_00839	ASV_00839: Alphaproteobacteria; AEGEAN-169 marine group
ASV_00840	ASV_00840: Clostridia; UCG-005
ASV_00841	ASV_00841: Firmicutes; Clostridia
ASV_00842	ASV_00842: Cyanobacteria; Synechococcus CC9902
ASV_00844	ASV_00844: Gammaproteobacteria; Enterobacterales
ASV_00845	ASV_00845: Verrucomicrobiae; Coraliomargarita
ASV_00846	ASV_00846: Bacteroidia; NS5 marine group
ASV_00847	ASV_00847: Alphaproteobacteria; Micavibrionaceae
ASV_00849	ASV_00849: Alphaproteobacteria; SAR11 Clade II
ASV_00851	ASV_00851: Alphaproteobacteria; Sphingomonadaceae
ASV_00852	ASV_00852: Acidimicrobia; Sva0996 marine group
ASV_00853	ASV_00853: Planctomycetota; OM190
ASV_00856	ASV_00856: Bdellovibrionia; OM27 clade
ASV_00858	ASV_00858: Bacteroidia; NS9 marine group
ASV_00859	ASV_00859: Gammaproteobacteria; Eionea
ASV_00863	ASV_00863: Clostridia; Anaerovoracaceae
ASV_00864	ASV_00864: Bacteroidia; Bacteroides
ASV_00865	ASV_00865: Clostridia; Clostridium sensu stricto 13
ASV_00867	ASV_00867: Gammaproteobacteria; Litoricola
ASV_00868	ASV_00868: Clostridia; Eubacterium
ASV_00869	ASV_00869: Gammaproteobacteria; Coxiella
ASV_00871	ASV_00871: Alphaproteobacteria; Hyphomonadaceae
ASV_00873	ASV_00873: Bacteria
ASV_00874	ASV_00874: Proteobacteria; Alphaproteobacteria
ASV_00877	ASV_00877: Dehalococcoidia; SAR202 clade
ASV_00878	ASV_00878: Gammaproteobacteria; SAR86 clade
ASV_00879	ASV_00879: Clostridia; Anaerovoracaceae
ASV_00881	ASV_00881: Verrucomicrobiae; MB11C04 marine group
ASV_00882	ASV_00882: Gammaproteobacteria; Halieaceae
ASV_00884	ASV_00884: Gammaproteobacteria; Endozoicomonas
ASV_00885	ASV_00885: Alphaproteobacteria; S25-593
ASV_00886	ASV_00886: Gammaproteobacteria; Pseudoalteromonas
ASV_00888	ASV_00888: Spirochaetia; Treponema
ASV_00890	ASV_00890: Gammaproteobacteria; OM182 clade
ASV_00891	ASV_00891: Bacilli; Erysipelotrichaceae
ASV_00893	ASV_00893: Proteobacteria; Alphaproteobacteria
ASV_00895	ASV_00895: Polyangia; Sandaracinaceae
ASV_00896	ASV_00896: Gammaproteobacteria; OM60(NOR5) clade
ASV_00897	ASV_00897: Alphaproteobacteria; SAR11 Clade Ib
ASV_00898	ASV_00898: Bacteroidia; Flavobacteriaceae
ASV_00899	ASV_00899: Alphaproteobacteria; MD3-55
ASV_00901	ASV_00901: Clostridia; Oscillospiraceae
ASV_00902	ASV_00902: Verrucomicrobiae; MB11C04 marine group
ASV_00904	ASV_00904: Gammaproteobacteria; OM60(NOR5) clade
ASV_00905	ASV_00905: Clostridia; Anaerovoracaceae
ASV_00907	ASV_00907: Gammaproteobacteria; Oleiphilus
ASV_00908	ASV_00908: Alphaproteobacteria; Stappiaceae
ASV_00909	ASV_00909: Alphaproteobacteria; SAR11 Clade Ib
ASV_00910	ASV_00910: Spirochaetia; Treponema
ASV_00911	ASV_00911: Gammaproteobacteria; Enterobacterales
ASV_00912	ASV_00912: Bacteria; Margulisbacteria
ASV_00913	ASV_00913: Bacteria; Marinimicrobia (SAR406 clade)
ASV_00914	ASV_00914: Gammaproteobacteria; Coxiella
ASV_00916	ASV_00916: Bacteroidia; Tenacibaculum
ASV_00917	ASV_00917: Bacteroidia; Amoebophilaceae
ASV_00918	ASV_00918: Gammaproteobacteria; OM60(NOR5) clade
ASV_00919	ASV_00919: Verrucomicrobiae; MB11C04 marine group
ASV_00921	ASV_00921: Bacteroidia; NS5 marine group
ASV_00922	ASV_00922: Cyanobacteria; Synechococcus CC9902
ASV_00923	ASV_00923: Gammaproteobacteria; Photobacterium
ASV_00924	ASV_00924: Clostridia; Defluviitaleaceae UCG-011
ASV_00926	ASV_00926: Bacteroidia; NS9 marine group
ASV_00927	ASV_00927: Proteobacteria; Gammaproteobacteria
ASV_00929	ASV_00929: Alphaproteobacteria; Rhodobacteraceae
ASV_00932	ASV_00932: Bacteria; NB1-j
ASV_00933	ASV_00933: Bacteroidia; Saprospiraceae
ASV_00934	ASV_00934: Bacteroidia; NS5 marine group
ASV_00935	ASV_00935: Bacteroidia; Cryomorphaceae
ASV_00936	ASV_00936: Campylobacteria; Arcobacteraceae
ASV_00937	ASV_00937: Acidimicrobia; Candidatus Actinomarina
ASV_00938	ASV_00938: Bdellovibrionia; OM27 clade
ASV_00939	ASV_00939: Verrucomicrobiae; MB11C04 marine group
ASV_00940	ASV_00940: Bacteria; Marinimicrobia (SAR406 clade)
ASV_00941	ASV_00941: Gammaproteobacteria; SAR86 clade
ASV_00942	ASV_00942: Bacteroidia; Muribaculaceae
ASV_00943	ASV_00943: Alphaproteobacteria; SAR11 Clade Ia
ASV_00944	ASV_00944: Clostridia; NK4A214 group
ASV_00945	ASV_00945: Polyangia; Nannocystaceae
ASV_00946	ASV_00946: Alphaproteobacteria; AEGEAN-169 marine group
ASV_00948	ASV_00948: Cyanobacteria; Prochlorococcus MIT9313
ASV_00949	ASV_00949: Acidimicrobia; Sva0996 marine group
ASV_00950	ASV_00950: Clostridia; Oscillospiraceae
ASV_00951	ASV_00951: Alphaproteobacteria; Oceanicola
ASV_00953	ASV_00953: Alphaproteobacteria; SAR11 Clade Ib
ASV_00954	ASV_00954: Alphaproteobacteria; SAR11 Clade II
ASV_00955	ASV_00955: Gammaproteobacteria; Kistimonas
ASV_00959	ASV_00959: Bacteroidia; Marinoscillum
ASV_00960	ASV_00960: Alphaproteobacteria; SAR11 Clade Ia
ASV_00961	ASV_00961: Bacteroidia; Bacteroides
ASV_00962	ASV_00962: Acidimicrobia; Ilumatobacteraceae
ASV_00965	ASV_00965: Alphaproteobacteria; S25-593
ASV_00966	ASV_00966: Bacteroidia; Cryomorphaceae
ASV_00967	ASV_00967: Alphaproteobacteria; Rhizobiales
ASV_00968	ASV_00968: Alphaproteobacteria; SAR11 Clade Ia
ASV_00969	ASV_00969: Gammaproteobacteria; SAR92 clade
ASV_00970	ASV_00970: Alphaproteobacteria; Filomicrobium
ASV_00973	ASV_00973: Verrucomicrobiae; SCGC AAA164-E04
ASV_00974	ASV_00974: Gammaproteobacteria; Pseudoalteromonas
ASV_00975	ASV_00975: Alphaproteobacteria; Rhizobiaceae
ASV_00980	ASV_00980: Patescibacteria; Candidatus Uhrbacteria
ASV_00981	ASV_00981: Clostridia; Mogibacterium
ASV_00982	ASV_00982: Proteobacteria; Gammaproteobacteria
ASV_00983	ASV_00983: Alphaproteobacteria; SAR11 Clade Ib
ASV_00984	ASV_00984: Proteobacteria; Gammaproteobacteria
ASV_00986	ASV_00986: Oligoflexia; Oligoflexaceae
ASV_00987	ASV_00987: Gammaproteobacteria; Vibrio
ASV_00988	ASV_00988: Spirochaetia; Treponema
ASV_00989	ASV_00989: Alphaproteobacteria; SAR11 Clade Ib
ASV_00991	ASV_00991: Bacteroidia; Bacteroidales
ASV_00992	ASV_00992: Alphaproteobacteria; AEGEAN-169 marine group
ASV_00996	ASV_00996: Polyangia; Nannocystaceae
ASV_00998	ASV_00998: Clostridia; Ruminococcaceae
ASV_00999	ASV_00999: Gammaproteobacteria; Cellvibrionaceae
ASV_01004	ASV_01004: Spirochaetia; Treponema
ASV_01006	ASV_01006: Alphaproteobacteria; SAR11 Clade Ib
ASV_01007	ASV_01007: Alphaproteobacteria; SAR11 Clade Ib
ASV_01008	ASV_01008: Actinobacteria; Bifidobacterium
ASV_01009	ASV_01009: Campylobacteria; Arcobacteraceae
ASV_01010	ASV_01010: Desulfuromonadia; PB19
ASV_01012	ASV_01012: Alphaproteobacteria; SAR11 Clade II
ASV_01014	ASV_01014: Bacteroidia; Prevotella
ASV_01015	ASV_01015: Acidimicrobia; Microtrichaceae
ASV_01016	ASV_01016: Bacteroidia; Cyclobacteriaceae
ASV_01017	ASV_01017: Gammaproteobacteria; Litoricola
ASV_01018	ASV_01018: Verrucomicrobiae; Rubritalea
ASV_01019	ASV_01019: Cyanobacteria; Synechococcus CC9902
ASV_01020	ASV_01020: Clostridia; Ruminococcaceae
ASV_01021	ASV_01021: Bacteroidia; Saprospiraceae
ASV_01022	ASV_01022: Alphaproteobacteria; Yangia
ASV_01024	ASV_01024: Gammaproteobacteria; Enterobacterales
ASV_01026	ASV_01026: Bacteroidia; NS7 marine group
ASV_01027	ASV_01027: Acidimicrobia; Candidatus Actinomarina
ASV_01029	ASV_01029: Spirochaetia; Treponema
ASV_01030	ASV_01030: Bacteria; SAR324 clade(Marine group B)
ASV_01031	ASV_01031: Gammaproteobacteria; Coxiella
ASV_01032	ASV_01032: Proteobacteria; Gammaproteobacteria
ASV_01033	ASV_01033: Alphaproteobacteria; S25-593
ASV_01034	ASV_01034: Alphaproteobacteria; Defluviicoccales
ASV_01035	ASV_01035: Gammaproteobacteria; B2M28
ASV_01036	ASV_01036: Clostridia; UCG-002
ASV_01037	ASV_01037: Thermoplasmata; Marine Group II
ASV_01039	ASV_01039: Bdellovibrionia; OM27 clade
ASV_01040	ASV_01040: Gammaproteobacteria; SAR86 clade
ASV_01041	ASV_01041: Bdellovibrionia; OM27 clade
ASV_01042	ASV_01042: Gammaproteobacteria; Alcanivorax
ASV_01043	ASV_01043: Cyanobacteria; Synechococcus CC9902
ASV_01044	ASV_01044: Gammaproteobacteria; HOC36
ASV_01045	ASV_01045: Clostridia; Oscillospiraceae
ASV_01046	ASV_01046: Bacteroidia; NS5 marine group
ASV_01047	ASV_01047: Bacteroidia; Psychroflexus
ASV_01048	ASV_01048: Bacteroidia; NS5 marine group
ASV_01049	ASV_01049: Bacteroidia; NS5 marine group
ASV_01050	ASV_01050: Clostridia; Oscillospiraceae
ASV_01052	ASV_01052: Bacteria; Marinimicrobia (SAR406 clade)
ASV_01054	ASV_01054: Gammaproteobacteria; Coxiella
ASV_01056	ASV_01056: Verrucomicrobiae; Rubritalea
ASV_01060	ASV_01060: Alphaproteobacteria; Rickettsiales
ASV_01061	ASV_01061: Bacteroidia; Roseimarinus
ASV_01063	ASV_01063: Bacteroidia; Bacteroides
ASV_01065	ASV_01065: Nitrososphaeria; Cenarchaeum
ASV_01066	ASV_01066: Bacteroidia; Roseimarinus
ASV_01067	ASV_01067: Alphaproteobacteria; MD3-55
ASV_01068	ASV_01068: Alphaproteobacteria; Methyloligellaceae
ASV_01069	ASV_01069: Alphaproteobacteria; SAR11 Clade Ia
ASV_01070	ASV_01070: Gammaproteobacteria; Pseudomonadales
ASV_01071	ASV_01071: Cyanobacteria; Synechococcus CC9902
ASV_01072	ASV_01072: Alphaproteobacteria; SAR11 Clade IV
ASV_01073	ASV_01073: Acidimicrobia; Sva0996 marine group
ASV_01074	ASV_01074: Gammaproteobacteria; Milano-WF1B-44
ASV_01076	ASV_01076: Alphaproteobacteria; Actibacterium
ASV_01077	ASV_01077: Alphaproteobacteria; SAR11 Clade II
ASV_01079	ASV_01079: Bacteria; Marinimicrobia (SAR406 clade)
ASV_01080	ASV_01080: Clostridia; Clostridium sensu stricto 13
ASV_01082	ASV_01082: Bacteroidia; Saprospiraceae
ASV_01083	ASV_01083: Gammaproteobacteria; Nitrincolaceae
