contrast	hold	variable	asv_id	p_val	p_fdr	test	q_cutoff	p_adj	taxon_resolution
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00028	0.5763355625772101	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00028	0.4391372130684491	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00028	0.2716292563765452	0.5042768495359494	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00028	0.2321402677943743	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00028	0.09063399755330075	0.2661458791154566	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00028	0.0452699504619538	0.26370844929293474	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00029	0.1989952452903474	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00029	0.46937639409186827	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00029	7.536886871186191e-18	1.798575276078523e-16	cc_da	1.1211470090943884e-14	7.536886871186191e-18	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00029	0.11841020416703787	0.81796522615388	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00029	1.496456994926434e-14	3.2066935605566437e-13	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00029	0.3932156950234384	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00030	0.17481856845185162	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00030	0.7609760655509596	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00030	0.0011276434034212363	0.006040946804042337	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00030	0.061885931948639616	0.5240341011779966	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00030	0.03669362707910688	0.14057810176953345	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00030	0.11393549781002521	0.5603385138197962	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00031	0.3456025873163488	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00031	0.22453060064441596	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00031	5.83006608268711e-32	5.101307822351221e-30	cc_da	1.1211470090943884e-14	5.83006608268711e-32	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00031	0.13770754294936352	0.8382628750572008	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00031	4.102753624106246e-33	8.20550724821249e-31	cc_da	1.1513536282126479e-14	4.102753624106246e-33	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00031	0.7765907095624492	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00032	7.732804168156929e-5	0.005636355038123273	cc_da	0.003989567137017027	7.732804168156929e-5	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00032	0.0886721275255102	0.5759298579874722	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00032	2.0394120017105297e-20	5.948285004989045e-19	cc_da	1.1211470090943884e-14	2.0394120017105297e-20	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00032	0.020081746780479585	0.26678304917717516	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00032	9.071412304748063e-15	2.0934028395572453e-13	cc_da	1.1513536282126479e-14	9.071412304748063e-15	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00032	4.838976505480246e-5	0.0018146161895550923	cc_dv	1.2079700037537759e-4	4.838976505480246e-5	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00034	0.12603546170681604	0.9180054226845972	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00034	0.8952661331292466	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00034	5.546858818532861e-4	0.003272023460370508	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00034	0.4951444010630839	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00034	0.045057533671540015	0.1632785324102833	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00034	0.5797929117401803	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00035	0.07673643569998354	0.7493730053263351	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00035	3.632461503387733e-5	0.0021662679511112296	cc_dv	1.825135001626081e-4	3.632461503387733e-5	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00035	1.638676046661722e-4	0.0011625742222937893	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00035	0.9811361396351685	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00035	8.031410010328723e-4	0.0049171898022420755	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00035	0.0047423475726010135	0.046646041697714885	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00036	0.1073916399354082	0.8806114474703473	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00036	0.003051992769089763	0.04352407079397575	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00036	1.4965448467455776e-9	1.9642151113535707e-8	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00036	0.8475496940392132	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00036	1.0248506185792356e-11	1.499781393042784e-10	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00036	0.0016589482604212073	0.02073685325526509	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00037	0.5565841761291912	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00037	4.9687315333174944e-5	0.00247203904139407	cc_dv	1.825135001626081e-4	4.9687315333174944e-5	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00037	0.0017797876565454752	0.008984036730085142	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00037	0.736143336544394	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00037	0.0017179873430813388	0.010007693260667992	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00037	4.293827921195123e-5	0.0017175311684780492	cc_dv	1.2079700037537759e-4	4.293827921195123e-5	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00038	1.3027102360569351e-6	2.1364447871333737e-4	cc_da	0.003989567137017027	1.3027102360569351e-6	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00038	0.6308785667921123	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00038	6.897466247138581e-47	1.8105848898738775e-44	cc_da	1.1211470090943884e-14	6.897466247138581e-47	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00038	0.008130034187908109	0.18557686733268508	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00038	2.547690682379335e-34	1.5286144094276011e-31	cc_da	1.1513536282126479e-14	2.547690682379335e-34	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00038	0.0013108357541912973	0.01761606364006554	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00039	0.322048020493249	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00039	0.07994881109815266	0.5297618189938197	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00039	8.204490015691703e-9	9.363820126604661e-8	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00039	0.2104982671055038	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00039	2.237142506737834e-11	3.121594195448141e-10	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00039	0.003076457143519391	0.031286004849349736	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00040	9.269451293524991e-4	0.032004000255538914	cc_da	0.003989567137017027	9.269451293524991e-4	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00040	0.49663955775124313	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00040	2.9027859353395505e-9	3.628482419174438e-8	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00040	0.04507195591184687	0.4381995713651779	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00040	0.0024234451976545878	0.013340065308190392	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00040	0.1635897229661249	0.6986851875283199	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00041	0.24786712602602104	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00041	0.19458573185571437	0.9952192064463964	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00041	1.860067550891474e-4	0.0012849150844974	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00041	0.30792700801464146	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00041	2.687430376514154e-8	2.732980043912699e-7	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00041	0.7882139767476742	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00043	2.0565571403421527e-5	0.0022485024734407535	cc_da	0.003989567137017027	2.0565571403421527e-5	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00043	0.4542342266790604	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00043	3.84193196808082e-23	1.260633927026519e-21	cc_da	1.1211470090943884e-14	3.84193196808082e-23	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00043	0.01354923212412548	0.2032384818618822	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00043	1.1046045283353246e-13	2.209209056670649e-12	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00043	0.001206672345748877	0.017238176367841102	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00044	0.11117174204167764	0.8893739363334211	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00044	0.8787026127956674	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00044	0.020770562921307183	0.0773372023665693	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00044	5.533073174872234e-4	0.03631079271009904	cc_dv	0.003811169536309327	5.533073174872234e-4	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00044	0.004233590504268436	0.020993010764967453	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00044	2.8276168702649567e-4	0.006525269700611439	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00045	6.251682089389781e-6	8.202206901279393e-4	cc_da	0.003989567137017027	6.251682089389781e-6	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00045	0.23138293014495792	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00045	1.0584512247519032e-38	1.8522896433158306e-36	cc_da	1.1211470090943884e-14	1.0584512247519032e-38	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00045	3.284865794683449e-4	0.027570160344632465	cc_dv	0.003811169536309327	3.284865794683449e-4	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00045	1.064061200804113e-30	1.2768734409649355e-28	cc_da	1.1513536282126479e-14	1.064061200804113e-30	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00045	1.7077138738652331e-6	1.1384759159101555e-4	cc_dv	1.2079700037537759e-4	1.7077138738652331e-6	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00046	0.01008293550621059	0.2311122481460311	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00046	0.7980229870299204	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00046	3.7755441594415363e-4	0.0023881454020563933	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00046	0.01554729004012292	0.21952296238741398	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00046	0.002904467571599886	0.015699824711350733	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00046	0.009295982069715216	0.07640533207985109	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00047	0.24394668607931658	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00047	4.7969453940998405e-6	4.495423112184993e-4	cc_dv	1.825135001626081e-4	4.7969453940998405e-6	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00047	8.334655914568188e-10	1.1219729115764868e-8	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00047	0.6791348231602419	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00047	1.7306784555337613e-30	1.7306784555337612e-28	cc_da	1.1513536282126479e-14	1.7306784555337613e-30	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00047	1.775120553877602e-8	1.5215319033236587e-6	cc_dv	1.2079700037537759e-4	1.775120553877602e-8	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00048	6.855041754425984e-4	0.030125340847064846	cc_da	0.003989567137017027	6.855041754425984e-4	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00048	0.007750290143441814	0.09415167285366352	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00048	3.1748792273488805e-14	6.410813824454471e-13	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00048	0.3551919518426207	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00048	4.703430796926063e-13	8.300171994575405e-12	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00048	6.349005235758322e-5	0.002196514175946048	cc_dv	1.2079700037537759e-4	6.349005235758322e-5	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00049	0.001900768229689974	0.06234519793383114	cc_da	0.003989567137017027	0.001900768229689974	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00049	0.4921025425779071	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00049	3.7465093605690605e-23	1.260633927026519e-21	cc_da	1.1211470090943884e-14	3.7465093605690605e-23	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00049	0.6906432647451768	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00049	6.203309794065958e-16	1.5508274485164896e-14	cc_da	1.1513536282126479e-14	6.203309794065958e-16	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00049	0.7814250712332638	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00050	0.0799635828854321	0.7493730053263351	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00050	0.023411145699198627	0.21939587969534716	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00050	1.3348039562907797e-23	5.005514836090424e-22	cc_da	1.1211470090943884e-14	1.3348039562907797e-23	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00050	0.9139554675691348	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00050	1.103696693941778e-22	4.730128688321905e-21	cc_da	1.1513536282126479e-14	1.103696693941778e-22	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00050	0.01825159736581183	0.12444270931235339	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00051	0.4127926784485856	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00051	0.24458932288405888	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00051	0.5284323369893316	0.7749356897189917	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00051	0.41861683055324744	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00051	0.8652696152674242	0.9828088672952638	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00051	0.7361456014943754	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00052	0.2291418062364884	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00052	0.37545527111413174	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00052	3.0161127603210165e-6	2.5539664502718283e-5	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00052	0.02708220831946901	0.3025140291004517	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00052	1.9207970946663377e-7	1.746179176969398e-6	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00052	0.15259797128359612	0.6858450838567824	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00053	0.6530430918201333	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00053	0.00840341104254885	0.09671294112126395	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00053	0.03972827392388795	0.12640814430327982	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00053	0.5985274036603513	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00053	0.002367703072205029	0.013153905956694604	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00053	0.03374061272879056	0.210878829554941	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00054	0.1440894965219836	0.9725954640884582	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00054	0.07081196376434293	0.48897524452009433	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00054	0.04316485730187504	0.13409201232831003	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00054	0.13433342054203296	0.8382628750572008	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00054	0.4264635019090201	0.7432925082384385	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00054	0.8093454418552282	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00055	0.12189797001426123	0.9180054226845972	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00055	0.29172926966193863	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00055	1.0622482896871076e-12	1.798968877695908e-11	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00055	0.7837250929646178	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00055	6.329955289850048e-11	8.25646342154354e-10	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00055	0.21148858349962793	0.829366994116188	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00057	0.08623706086350084	0.7794413258994073	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00057	0.9262324418379674	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
